,Year,Quarter,Subject,ID,College,MinUnit,Unit,PassNP,Letter,Monday,Tuesday,Wednesday,Thursday,Friday,StartTime,EndTime,Building,CurEnroll,MaxEnroll,RatioEnroll
128,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,960.0,1010.0,SSMS,0,25,0.0
129,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,1,0,0,0,960.0,1010.0,HSSB,0,25,0.0
130,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,960.0,1010.0,SSMS,0,25,0.0
131,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,1,0,0,0,1020.0,1070.0,HSSB,0,25,0.0
132,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,1020.0,1070.0,SSMS,0,25,0.0
133,2018,4,PSTAT,5A,L&S,,5.0,1,1,1,0,0,0,0,780.0,830.0,PHELP,0,25,0.0
134,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,1,0,0,780.0,830.0,SSMS,0,25,0.0
135,2018,4,PSTAT,5A,L&S,,5.0,1,1,1,0,0,0,0,840.0,890.0,ARTS,0,25,0.0
136,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,1,0,0,840.0,890.0,SSMS,0,25,0.0
137,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,1,0,0,0,600.0,650.0,HSSB,0,25,0.0
138,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,600.0,650.0,SSMS,0,25,0.0
139,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,1,0,0,0,780.0,830.0,HSSB,0,25,0.0
140,2018,4,PSTAT,5A,L&S,,5.0,1,1,0,0,0,1,0,780.0,830.0,SSMS,0,25,0.0
141,2018,4,PSTAT,5H,L&S,,1.0,1,0,0,0,1,0,0,1020.0,1070.0,GIRV,0,30,0.0
142,2018,4,PSTAT,5LS,L&S,,5.0,1,1,1,0,1,0,1,600.0,650.0,BUCHN,0,200,0.0
143,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,1,0,0,0,900.0,950.0,GIRV,0,25,0.0
144,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,0,1,0,900.0,950.0,SSMS,0,25,0.0
145,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,1,0,0,0,660.0,710.0,GIRV,0,25,0.0
146,2018,4,PSTAT,5LS,L&S,,5.0,1,1,1,0,0,0,0,720.0,770.0,HSSB,0,25,0.0
147,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,1,0,0,720.0,770.0,SSMS,0,25,0.0
148,2018,4,PSTAT,5LS,L&S,,5.0,1,1,1,0,0,0,0,840.0,890.0,PHELP,0,25,0.0
149,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,1,0,0,840.0,890.0,SSMS,0,25,0.0
150,2018,4,PSTAT,5LS,L&S,,5.0,1,1,1,0,0,0,0,780.0,830.0,HSSB,0,25,0.0
151,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,1,0,0,780.0,830.0,PHELP,0,25,0.0
152,2018,4,PSTAT,5LS,L&S,,5.0,1,1,1,0,0,0,0,720.0,770.0,HSSB,0,25,0.0
153,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,1,0,0,720.0,770.0,PHELP,0,25,0.0
154,2018,4,PSTAT,5LS,L&S,,5.0,1,1,1,0,0,0,0,840.0,890.0,HSSB,0,25,0.0
155,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,1,0,0,840.0,890.0,PHELP,0,25,0.0
156,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,1,0,0,0,840.0,890.0,HSSB,0,25,0.0
157,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,0,1,0,840.0,890.0,SSMS,0,25,0.0
158,2018,4,PSTAT,5LS,L&S,,5.0,1,1,1,0,0,0,0,1020.0,1070.0,HSSB,0,25,0.0
159,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,1,0,0,1020.0,1070.0,SSMS,0,25,0.0
160,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,1,0,0,0,1080.0,1130.0,HSSB,0,25,0.0
161,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,0,1,0,1080.0,1130.0,SSMS,0,25,0.0
162,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,1,0,0,0,720.0,770.0,PHELP,0,25,0.0
163,2018,4,PSTAT,5LS,L&S,,5.0,1,1,0,0,0,1,0,720.0,770.0,PHELP,0,25,0.0
164,2018,4,PSTAT,10,L&S,,5.0,1,1,1,0,1,0,0,660.0,735.0,IV   THEA,0,300,0.0
165,2018,4,PSTAT,10,L&S,,5.0,1,1,1,0,1,0,0,1140.0,1190.0,SSMS,0,20,0.0
166,2018,4,PSTAT,10,L&S,,5.0,1,1,0,1,0,0,0,480.0,530.0,SSMS,0,20,0.0
167,2018,4,PSTAT,10,L&S,,5.0,1,1,0,0,0,1,0,480.0,530.0,SSMS,0,20,0.0
168,2018,4,PSTAT,10,L&S,,5.0,1,1,1,0,0,0,0,720.0,770.0,SSMS,0,25,0.0
169,2018,4,PSTAT,10,L&S,,5.0,1,1,0,1,0,1,0,780.0,830.0,SSMS,0,20,0.0
170,2018,4,PSTAT,10,L&S,,5.0,1,1,0,1,0,0,0,480.0,530.0,SSMS,0,20,0.0
171,2018,4,PSTAT,10,L&S,,5.0,1,1,0,0,0,1,0,480.0,530.0,SSMS,0,20,0.0
172,2018,4,PSTAT,10,L&S,,5.0,1,1,1,0,0,0,0,900.0,950.0,SSMS,0,20,0.0
173,2018,4,PSTAT,10,L&S,,5.0,1,1,0,0,1,0,0,900.0,950.0,PHELP,0,20,0.0
174,2018,4,PSTAT,10,L&S,,5.0,1,1,0,1,0,1,0,540.0,590.0,SSMS,0,20,0.0
175,2018,4,PSTAT,10,L&S,,5.0,1,1,0,1,0,1,0,600.0,650.0,SSMS,0,20,0.0
176,2018,4,PSTAT,10,L&S,,5.0,1,1,0,1,0,1,0,540.0,590.0,PHELP,0,20,0.0
177,2018,4,PSTAT,99,L&S,1.0,4.0,1,1,0,0,0,0,0,,,nan,0,1,0.0
178,2018,4,PSTAT,109,L&S,,5.0,1,1,1,0,1,0,1,780.0,830.0,IV   THEA,0,252,0.0
179,2018,4,PSTAT,109,L&S,,5.0,1,1,1,0,0,0,0,1140.0,1190.0,SSMS,0,13,0.0
180,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,1140.0,1190.0,PHELP,0,13,0.0
181,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,1,0,0,480.0,530.0,SSMS,0,13,0.0
182,2018,4,PSTAT,109,L&S,,5.0,1,1,0,0,0,0,1,480.0,530.0,HSSB,0,13,0.0
